corpus,year,frame,frame_label,outlet_clean,level,pct,n_present,n_applicable
climate,2023,conflict,Conflict,Volkskrant,by_outlet,77.1429,27,35
climate,2014,human_interest,Human Interest,Volkskrant,by_outlet,10.0,1,10
climate,2015,human_interest,Human Interest,Volkskrant,by_outlet,20.0,2,10
climate,2016,human_interest,Human Interest,Volkskrant,by_outlet,22.2222,2,9
climate,2017,human_interest,Human Interest,Volkskrant,by_outlet,38.4615,5,13
climate,2018,human_interest,Human Interest,Volkskrant,by_outlet,53.3333,8,15
climate,2019,human_interest,Human Interest,Volkskrant,by_outlet,45.0,9,20
climate,2020,human_interest,Human Interest,Volkskrant,by_outlet,33.3333,6,18
climate,2021,human_interest,Human Interest,Volkskrant,by_outlet,46.1538,18,39
climate,2022,human_interest,Human Interest,Volkskrant,by_outlet,36.6667,11,30
climate,2023,human_interest,Human Interest,Volkskrant,by_outlet,42.8571,15,35
climate,2014,economic,Economic,Volkskrant,by_outlet,60.0,6,10
climate,2015,economic,Economic,Volkskrant,by_outlet,70.0,7,10
climate,2016,economic,Economic,Volkskrant,by_outlet,44.4444,4,9
climate,2017,economic,Economic,Volkskrant,by_outlet,46.1538,6,13
climate,2018,economic,Economic,Volkskrant,by_outlet,73.3333,11,15
climate,2019,economic,Economic,Volkskrant,by_outlet,70.0,14,20
climate,2020,economic,Economic,Volkskrant,by_outlet,72.2222,13,18
climate,2021,economic,Economic,Volkskrant,by_outlet,53.8462,21,39
climate,2022,economic,Economic,Volkskrant,by_outlet,60.0,18,30
climate,2023,economic,Economic,Volkskrant,by_outlet,42.8571,15,35
climate,2014,deservingness,Deservingness,Volkskrant,by_outlet,20.0,2,10
climate,2015,deservingness,Deservingness,Volkskrant,by_outlet,10.0,1,10
climate,2016,deservingness,Deservingness,Volkskrant,by_outlet,0.0,0,9
climate,2017,deservingness,Deservingness,Volkskrant,by_outlet,0.0,0,13
climate,2018,deservingness,Deservingness,Volkskrant,by_outlet,26.6667,4,15
climate,2019,deservingness,Deservingness,Volkskrant,by_outlet,20.0,4,20
climate,2020,deservingness,Deservingness,Volkskrant,by_outlet,5.5556,1,18
climate,2021,deservingness,Deservingness,Volkskrant,by_outlet,12.8205,5,39
climate,2022,deservingness,Deservingness,Volkskrant,by_outlet,26.6667,8,30
climate,2023,deservingness,Deservingness,Volkskrant,by_outlet,20.0,7,35
climate,2014,responsibility,Responsibility,Volkskrant,by_outlet,70.0,7,10
climate,2015,responsibility,Responsibility,Volkskrant,by_outlet,90.0,9,10
climate,2016,responsibility,Responsibility,Volkskrant,by_outlet,55.5556,5,9
climate,2017,responsibility,Responsibility,Volkskrant,by_outlet,76.9231,10,13
climate,2018,responsibility,Responsibility,Volkskrant,by_outlet,80.0,12,15
climate,2019,responsibility,Responsibility,Volkskrant,by_outlet,90.0,18,20
climate,2020,responsibility,Responsibility,Volkskrant,by_outlet,88.8889,16,18
climate,2021,responsibility,Responsibility,Volkskrant,by_outlet,79.4872,31,39
climate,2022,responsibility,Responsibility,Volkskrant,by_outlet,80.0,24,30
climate,2023,responsibility,Responsibility,Volkskrant,by_outlet,88.5714,31,35
climate,2014,scientific,Scientific,Volkskrant,by_outlet,60.0,6,10
climate,2015,scientific,Scientific,Volkskrant,by_outlet,80.0,8,10
climate,2016,scientific,Scientific,Volkskrant,by_outlet,55.5556,5,9
climate,2017,scientific,Scientific,Volkskrant,by_outlet,84.6154,11,13
climate,2018,scientific,Scientific,Volkskrant,by_outlet,73.3333,11,15
climate,2019,scientific,Scientific,Volkskrant,by_outlet,60.0,12,20
climate,2020,scientific,Scientific,Volkskrant,by_outlet,66.6667,12,18
climate,2021,scientific,Scientific,Volkskrant,by_outlet,51.2821,20,39
climate,2022,scientific,Scientific,Volkskrant,by_outlet,63.3333,19,30
climate,2023,scientific,Scientific,Volkskrant,by_outlet,57.1429,20,35
climate,2014,crisis,Crisis,Volkskrant,by_outlet,70.0,7,10
climate,2015,crisis,Crisis,Volkskrant,by_outlet,40.0,4,10
climate,2016,crisis,Crisis,Volkskrant,by_outlet,66.6667,6,9
climate,2017,crisis,Crisis,Volkskrant,by_outlet,61.5385,8,13
climate,2018,crisis,Crisis,Volkskrant,by_outlet,73.3333,11,15
climate,2019,crisis,Crisis,Volkskrant,by_outlet,55.0,11,20
climate,2020,crisis,Crisis,Volkskrant,by_outlet,72.2222,13,18
climate,2021,crisis,Crisis,Volkskrant,by_outlet,58.9744,23,39
climate,2022,crisis,Crisis,Volkskrant,by_outlet,66.6667,20,30
climate,2023,crisis,Crisis,Volkskrant,by_outlet,74.2857,26,35
climate,2014,solutions,Solutions,Volkskrant,by_outlet,40.0,4,10
climate,2015,solutions,Solutions,Volkskrant,by_outlet,80.0,8,10
climate,2016,solutions,Solutions,Volkskrant,by_outlet,66.6667,6,9
climate,2017,solutions,Solutions,Volkskrant,by_outlet,38.4615,5,13
climate,2018,solutions,Solutions,Volkskrant,by_outlet,73.3333,11,15
climate,2019,solutions,Solutions,Volkskrant,by_outlet,75.0,15,20
climate,2020,solutions,Solutions,Volkskrant,by_outlet,77.7778,14,18
climate,2021,solutions,Solutions,Volkskrant,by_outlet,69.2308,27,39
climate,2022,solutions,Solutions,Volkskrant,by_outlet,63.3333,19,30
climate,2023,solutions,Solutions,Volkskrant,by_outlet,68.5714,24,35
climate,2014,victim,Victim,Volkskrant,by_outlet,30.0,3,10
climate,2015,victim,Victim,Volkskrant,by_outlet,50.0,5,10
climate,2016,victim,Victim,Volkskrant,by_outlet,11.1111,1,9
climate,2017,victim,Victim,Volkskrant,by_outlet,30.7692,4,13
climate,2018,victim,Victim,Volkskrant,by_outlet,46.6667,7,15
climate,2019,victim,Victim,Volkskrant,by_outlet,35.0,7,20
climate,2020,victim,Victim,Volkskrant,by_outlet,22.2222,4,18
climate,2021,victim,Victim,Volkskrant,by_outlet,30.7692,12,39
climate,2022,victim,Victim,Volkskrant,by_outlet,36.6667,11,30
climate,2023,victim,Victim,Volkskrant,by_outlet,40.0,14,35
climate,2014,skepticism,Skepticism,Volkskrant,by_outlet,40.0,4,10
climate,2015,skepticism,Skepticism,Volkskrant,by_outlet,40.0,4,10
climate,2016,skepticism,Skepticism,Volkskrant,by_outlet,22.2222,2,9
climate,2017,skepticism,Skepticism,Volkskrant,by_outlet,53.8462,7,13
climate,2018,skepticism,Skepticism,Volkskrant,by_outlet,13.3333,2,15
climate,2019,skepticism,Skepticism,Volkskrant,by_outlet,40.0,8,20
climate,2020,skepticism,Skepticism,Volkskrant,by_outlet,16.6667,3,18
climate,2021,skepticism,Skepticism,Volkskrant,by_outlet,30.7692,12,39
climate,2022,skepticism,Skepticism,Volkskrant,by_outlet,10.0,3,30
climate,2023,skepticism,Skepticism,Volkskrant,by_outlet,17.1429,6,35
climate,2014,securitization,Securitization,Volkskrant,by_outlet,50.0,5,10
climate,2015,securitization,Securitization,Volkskrant,by_outlet,50.0,5,10
climate,2016,securitization,Securitization,Volkskrant,by_outlet,66.6667,6,9
climate,2017,securitization,Securitization,Volkskrant,by_outlet,69.2308,9,13
climate,2018,securitization,Securitization,Volkskrant,by_outlet,60.0,9,15
climate,2019,securitization,Securitization,Volkskrant,by_outlet,55.0,11,20
climate,2020,securitization,Securitization,Volkskrant,by_outlet,44.4444,8,18
climate,2021,securitization,Securitization,Volkskrant,by_outlet,56.4103,22,39
climate,2022,securitization,Securitization,Volkskrant,by_outlet,63.3333,19,30
climate,2023,securitization,Securitization,Volkskrant,by_outlet,48.5714,17,35
climate,2014,othering,Othering,Volkskrant,by_outlet,20.0,2,10
climate,2015,othering,Othering,Volkskrant,by_outlet,10.0,1,10
climate,2016,othering,Othering,Volkskrant,by_outlet,0.0,0,9
climate,2017,othering,Othering,Volkskrant,by_outlet,15.3846,2,13
climate,2018,othering,Othering,Volkskrant,by_outlet,13.3333,2,15
climate,2019,othering,Othering,Volkskrant,by_outlet,20.0,4,20
climate,2020,othering,Othering,Volkskrant,by_outlet,5.5556,1,18
climate,2021,othering,Othering,Volkskrant,by_outlet,10.2564,4,39
climate,2022,othering,Othering,Volkskrant,by_outlet,16.6667,5,30
climate,2023,othering,Othering,Volkskrant,by_outlet,20.0,7,35
climate,2014,agency,Agency,Volkskrant,by_outlet,100.0,10,10
climate,2015,agency,Agency,Volkskrant,by_outlet,90.0,9,10
climate,2016,agency,Agency,Volkskrant,by_outlet,77.7778,7,9
climate,2017,agency,Agency,Volkskrant,by_outlet,100.0,13,13
climate,2018,agency,Agency,Volkskrant,by_outlet,93.3333,14,15
climate,2019,agency,Agency,Volkskrant,by_outlet,95.0,19,20
climate,2020,agency,Agency,Volkskrant,by_outlet,100.0,18,18
climate,2021,agency,Agency,Volkskrant,by_outlet,97.4359,38,39
climate,2022,agency,Agency,Volkskrant,by_outlet,96.6667,29,30
climate,2023,agency,Agency,Volkskrant,by_outlet,100.0,35,35
migration,2014,conflict,Conflict,,all_outlets,85.5556,77,90
migration,2015,conflict,Conflict,,all_outlets,84.4961,218,258
migration,2016,conflict,Conflict,,all_outlets,81.8565,194,237
migration,2017,conflict,Conflict,,all_outlets,89.726,131,146
migration,2018,conflict,Conflict,,all_outlets,88.1657,149,169
migration,2019,conflict,Conflict,,all_outlets,83.6449,179,214
migration,2020,conflict,Conflict,,all_outlets,81.57,239,293
migration,2021,conflict,Conflict,,all_outlets,80.7829,227,281
migration,2022,conflict,Conflict,,all_outlets,67.8914,425,626
migration,2023,conflict,Conflict,,all_outlets,76.0542,505,664
migration,2014,human_interest,Human Interest,,all_outlets,40.0,36,90
migration,2015,human_interest,Human Interest,,all_outlets,39.9225,103,258
migration,2016,human_interest,Human Interest,,all_outlets,37.1308,88,237
migration,2017,human_interest,Human Interest,,all_outlets,43.1507,63,146
migration,2018,human_interest,Human Interest,,all_outlets,46.1538,78,169
migration,2019,human_interest,Human Interest,,all_outlets,46.2617,99,214
migration,2020,human_interest,Human Interest,,all_outlets,50.8532,149,293
migration,2021,human_interest,Human Interest,,all_outlets,51.6014,145,281
migration,2022,human_interest,Human Interest,,all_outlets,53.8339,337,626
migration,2023,human_interest,Human Interest,,all_outlets,31.1747,207,664
migration,2014,economic,Economic,,all_outlets,41.1111,37,90
migration,2015,economic,Economic,,all_outlets,37.5969,97,258
migration,2016,economic,Economic,,all_outlets,36.2869,86,237
migration,2017,economic,Economic,,all_outlets,39.726,58,146
migration,2018,economic,Economic,,all_outlets,36.6864,62,169
migration,2019,economic,Economic,,all_outlets,34.5794,74,214
migration,2020,economic,Economic,,all_outlets,32.4232,95,293
migration,2021,economic,Economic,,all_outlets,27.4021,77,281
migration,2022,economic,Economic,,all_outlets,33.0671,207,626
migration,2023,economic,Economic,,all_outlets,30.1205,200,664
migration,2014,deservingness,Deservingness,,all_outlets,58.8889,53,90
migration,2015,deservingness,Deservingness,,all_outlets,54.2636,140,258
migration,2016,deservingness,Deservingness,,all_outlets,53.5865,127,237
migration,2017,deservingness,Deservingness,,all_outlets,65.7534,96,146
migration,2018,deservingness,Deservingness,,all_outlets,56.213,95,169
migration,2019,deservingness,Deservingness,,all_outlets,50.9346,109,214
migration,2020,deservingness,Deservingness,,all_outlets,56.6553,166,293
migration,2021,deservingness,Deservingness,,all_outlets,59.7865,168,281
migration,2022,deservingness,Deservingness,,all_outlets,57.8275,362,626
migration,2023,deservingness,Deservingness,,all_outlets,41.8675,278,664
migration,2014,responsibility,Responsibility,,all_outlets,76.6667,69,90
migration,2015,responsibility,Responsibility,,all_outlets,82.9457,214,258
migration,2016,responsibility,Responsibility,,all_outlets,84.3882,200,237
migration,2017,responsibility,Responsibility,,all_outlets,78.7671,115,146
migration,2018,responsibility,Responsibility,,all_outlets,79.2899,134,169
migration,2019,responsibility,Responsibility,,all_outlets,80.8411,173,214
migration,2020,responsibility,Responsibility,,all_outlets,85.3242,250,293
migration,2021,responsibility,Responsibility,,all_outlets,85.7651,241,281
migration,2022,responsibility,Responsibility,,all_outlets,80.8307,506,626
migration,2023,responsibility,Responsibility,,all_outlets,79.8193,530,664
migration,2014,humanitarian,Humanitarian,,all_outlets,42.2222,38,90
migration,2015,humanitarian,Humanitarian,,all_outlets,49.6124,128,258
migration,2016,humanitarian,Humanitarian,,all_outlets,39.2405,93,237
migration,2017,humanitarian,Humanitarian,,all_outlets,46.5753,68,146
migration,2018,humanitarian,Humanitarian,,all_outlets,45.5621,77,169
migration,2019,humanitarian,Humanitarian,,all_outlets,42.0561,90,214
migration,2020,humanitarian,Humanitarian,,all_outlets,55.6314,163,293
migration,2021,humanitarian,Humanitarian,,all_outlets,62.2776,175,281
migration,2022,humanitarian,Humanitarian,,all_outlets,63.5783,398,626
migration,2023,humanitarian,Humanitarian,,all_outlets,38.8554,258,664
migration,2014,security,Security,,all_outlets,55.5556,50,90
migration,2015,security,Security,,all_outlets,51.1628,132,258
migration,2016,security,Security,,all_outlets,48.9451,116,237
migration,2017,security,Security,,all_outlets,57.5342,84,146
migration,2018,security,Security,,all_outlets,51.4793,87,169
migration,2019,security,Security,,all_outlets,49.0654,105,214
migration,2020,security,Security,,all_outlets,36.5188,107,293
migration,2021,security,Security,,all_outlets,33.8078,95,281
migration,2022,security,Security,,all_outlets,27.6358,173,626
migration,2023,security,Security,,all_outlets,31.1747,207,664
migration,2014,policy,Policy,,all_outlets,81.1111,73,90
migration,2015,policy,Policy,,all_outlets,88.3721,228,258
migration,2016,policy,Policy,,all_outlets,89.8734,213,237
migration,2017,policy,Policy,,all_outlets,84.2466,123,146
migration,2018,policy,Policy,,all_outlets,88.1657,149,169
migration,2019,policy,Policy,,all_outlets,85.514,183,214
migration,2020,policy,Policy,,all_outlets,91.1263,267,293
migration,2021,policy,Policy,,all_outlets,86.8327,244,281
migration,2022,policy,Policy,,all_outlets,83.2268,521,626
migration,2023,policy,Policy,,all_outlets,90.8133,603,664
migration,2014,securitization,Securitization,,all_outlets,17.7778,16,90
migration,2015,securitization,Securitization,,all_outlets,33.3333,86,258
migration,2016,securitization,Securitization,,all_outlets,25.7384,61,237
migration,2017,securitization,Securitization,,all_outlets,23.2877,34,146
migration,2018,securitization,Securitization,,all_outlets,21.8935,37,169
migration,2019,securitization,Securitization,,all_outlets,22.4299,48,214
migration,2020,securitization,Securitization,,all_outlets,17.0648,50,293
migration,2021,securitization,Securitization,,all_outlets,27.758,78,281
migration,2022,securitization,Securitization,,all_outlets,19.4888,122,626
migration,2023,securitization,Securitization,,all_outlets,13.1024,87,664
migration,2014,othering,Othering,,all_outlets,68.8889,62,90
migration,2015,othering,Othering,,all_outlets,58.5271,151,258
migration,2016,othering,Othering,,all_outlets,61.6034,146,237
migration,2017,othering,Othering,,all_outlets,71.9178,105,146
migration,2018,othering,Othering,,all_outlets,74.5562,126,169
migration,2019,othering,Othering,,all_outlets,61.215,131,214
migration,2020,othering,Othering,,all_outlets,53.9249,158,293
migration,2021,othering,Othering,,all_outlets,48.0427,135,281
migration,2022,othering,Othering,,all_outlets,42.492,266,626
migration,2023,othering,Othering,,all_outlets,49.247,327,664
migration,2014,agency,Agency,,all_outlets,100.0,90,90
migration,2015,agency,Agency,,all_outlets,98.4496,254,258
migration,2016,agency,Agency,,all_outlets,97.8903,232,237
migration,2017,agency,Agency,,all_outlets,97.9452,143,146
migration,2018,agency,Agency,,all_outlets,97.6331,165,169
migration,2019,agency,Agency,,all_outlets,98.1308,210,214
migration,2020,agency,Agency,,all_outlets,100.0,293,293
migration,2021,agency,Agency,,all_outlets,98.9324,278,281
migration,2022,agency,Agency,,all_outlets,99.361,622,626
migration,2023,agency,Agency,,all_outlets,96.5361,641,664
migration,2014,conflict,Conflict,AD,by_outlet,90.4762,19,21
migration,2015,conflict,Conflict,AD,by_outlet,82.2581,51,62
migration,2016,conflict,Conflict,AD,by_outlet,73.3333,44,60
migration,2017,conflict,Conflict,AD,by_outlet,96.7742,30,31
migration,2018,conflict,Conflict,AD,by_outlet,67.8571,19,28
migration,2019,conflict,Conflict,AD,by_outlet,74.7126,65,87
migration,2020,conflict,Conflict,AD,by_outlet,76.6667,92,120
migration,2021,conflict,Conflict,AD,by_outlet,69.2913,88,127
migration,2022,conflict,Conflict,AD,by_outlet,55.9603,169,302
migration,2023,conflict,Conflict,AD,by_outlet,66.313,250,377
migration,2014,human_interest,Human Interest,AD,by_outlet,33.3333,7,21
migration,2015,human_interest,Human Interest,AD,by_outlet,41.9355,26,62
migration,2016,human_interest,Human Interest,AD,by_outlet,38.3333,23,60
migration,2017,human_interest,Human Interest,AD,by_outlet,29.0323,9,31
migration,2018,human_interest,Human Interest,AD,by_outlet,60.7143,17,28
migration,2019,human_interest,Human Interest,AD,by_outlet,50.5747,44,87
migration,2020,human_interest,Human Interest,AD,by_outlet,54.1667,65,120
migration,2021,human_interest,Human Interest,AD,by_outlet,52.7559,67,127
migration,2022,human_interest,Human Interest,AD,by_outlet,61.2583,185,302
migration,2023,human_interest,Human Interest,AD,by_outlet,24.4032,92,377
migration,2014,economic,Economic,AD,by_outlet,38.0952,8,21
migration,2015,economic,Economic,AD,by_outlet,33.871,21,62
migration,2016,economic,Economic,AD,by_outlet,21.6667,13,60
migration,2017,economic,Economic,AD,by_outlet,38.7097,12,31
migration,2018,economic,Economic,AD,by_outlet,28.5714,8,28
migration,2019,economic,Economic,AD,by_outlet,33.3333,29,87
migration,2020,economic,Economic,AD,by_outlet,23.3333,28,120
migration,2021,economic,Economic,AD,by_outlet,25.1969,32,127
migration,2022,economic,Economic,AD,by_outlet,27.4834,83,302
migration,2023,economic,Economic,AD,by_outlet,23.8727,90,377
migration,2014,deservingness,Deservingness,AD,by_outlet,42.8571,9,21
migration,2015,deservingness,Deservingness,AD,by_outlet,53.2258,33,62
migration,2016,deservingness,Deservingness,AD,by_outlet,61.6667,37,60
migration,2017,deservingness,Deservingness,AD,by_outlet,70.9677,22,31
migration,2018,deservingness,Deservingness,AD,by_outlet,60.7143,17,28
migration,2019,deservingness,Deservingness,AD,by_outlet,49.4253,43,87
migration,2020,deservingness,Deservingness,AD,by_outlet,52.5,63,120
migration,2021,deservingness,Deservingness,AD,by_outlet,61.4173,78,127
migration,2022,deservingness,Deservingness,AD,by_outlet,53.9735,163,302
migration,2023,deservingness,Deservingness,AD,by_outlet,32.8912,124,377
migration,2014,responsibility,Responsibility,AD,by_outlet,76.1905,16,21
migration,2015,responsibility,Responsibility,AD,by_outlet,85.4839,53,62
migration,2016,responsibility,Responsibility,AD,by_outlet,81.6667,49,60
migration,2017,responsibility,Responsibility,AD,by_outlet,74.1935,23,31
migration,2018,responsibility,Responsibility,AD,by_outlet,75.0,21,28
migration,2019,responsibility,Responsibility,AD,by_outlet,77.0115,67,87
migration,2020,responsibility,Responsibility,AD,by_outlet,85.0,102,120
migration,2021,responsibility,Responsibility,AD,by_outlet,80.315,102,127
migration,2022,responsibility,Responsibility,AD,by_outlet,78.8079,238,302
migration,2023,responsibility,Responsibility,AD,by_outlet,75.3316,284,377
migration,2014,humanitarian,Humanitarian,AD,by_outlet,33.3333,7,21
migration,2015,humanitarian,Humanitarian,AD,by_outlet,46.7742,29,62
migration,2016,humanitarian,Humanitarian,AD,by_outlet,35.0,21,60
migration,2017,humanitarian,Humanitarian,AD,by_outlet,48.3871,15,31
migration,2018,humanitarian,Humanitarian,AD,by_outlet,64.2857,18,28
migration,2019,humanitarian,Humanitarian,AD,by_outlet,50.5747,44,87
migration,2020,humanitarian,Humanitarian,AD,by_outlet,54.1667,65,120
migration,2021,humanitarian,Humanitarian,AD,by_outlet,58.2677,74,127
migration,2022,humanitarian,Humanitarian,AD,by_outlet,63.245,191,302
migration,2023,humanitarian,Humanitarian,AD,by_outlet,28.9125,109,377
migration,2014,security,Security,AD,by_outlet,52.381,11,21
migration,2015,security,Security,AD,by_outlet,58.0645,36,62
migration,2016,security,Security,AD,by_outlet,45.0,27,60
migration,2017,security,Security,AD,by_outlet,61.2903,19,31
migration,2018,security,Security,AD,by_outlet,42.8571,12,28
migration,2019,security,Security,AD,by_outlet,37.931,33,87
migration,2020,security,Security,AD,by_outlet,35.0,42,120
migration,2021,security,Security,AD,by_outlet,22.8346,29,127
migration,2022,security,Security,AD,by_outlet,18.2119,55,302
migration,2023,security,Security,AD,by_outlet,20.1592,76,377
migration,2014,policy,Policy,AD,by_outlet,80.9524,17,21
migration,2015,policy,Policy,AD,by_outlet,90.3226,56,62
migration,2016,policy,Policy,AD,by_outlet,83.3333,50,60
migration,2017,policy,Policy,AD,by_outlet,83.871,26,31
migration,2018,policy,Policy,AD,by_outlet,82.1429,23,28
migration,2019,policy,Policy,AD,by_outlet,82.7586,72,87
migration,2020,policy,Policy,AD,by_outlet,89.1667,107,120
migration,2021,policy,Policy,AD,by_outlet,82.6772,105,127
migration,2022,policy,Policy,AD,by_outlet,79.8013,241,302
migration,2023,policy,Policy,AD,by_outlet,92.3077,348,377
migration,2014,securitization,Securitization,AD,by_outlet,9.5238,2,21
migration,2015,securitization,Securitization,AD,by_outlet,27.4194,17,62
migration,2016,securitization,Securitization,AD,by_outlet,16.6667,10,60
migration,2017,securitization,Securitization,AD,by_outlet,29.0323,9,31
migration,2018,securitization,Securitization,AD,by_outlet,10.7143,3,28
migration,2019,securitization,Securitization,AD,by_outlet,13.7931,12,87
migration,2020,securitization,Securitization,AD,by_outlet,9.1667,11,120
migration,2021,securitization,Securitization,AD,by_outlet,14.1732,18,127
migration,2022,securitization,Securitization,AD,by_outlet,11.5894,35,302
migration,2023,securitization,Securitization,AD,by_outlet,3.9788,15,377
migration,2014,othering,Othering,AD,by_outlet,80.9524,17,21
migration,2015,othering,Othering,AD,by_outlet,61.2903,38,62
migration,2016,othering,Othering,AD,by_outlet,58.3333,35,60
migration,2017,othering,Othering,AD,by_outlet,77.4194,24,31
migration,2018,othering,Othering,AD,by_outlet,67.8571,19,28
migration,2019,othering,Othering,AD,by_outlet,55.1724,48,87
migration,2020,othering,Othering,AD,by_outlet,50.8333,61,120
migration,2021,othering,Othering,AD,by_outlet,37.0079,47,127
migration,2022,othering,Othering,AD,by_outlet,29.1391,88,302
migration,2023,othering,Othering,AD,by_outlet,35.2785,133,377
migration,2014,agency,Agency,AD,by_outlet,100.0,21,21
migration,2015,agency,Agency,AD,by_outlet,98.3871,61,62
migration,2016,agency,Agency,AD,by_outlet,96.6667,58,60
migration,2017,agency,Agency,AD,by_outlet,93.5484,29,31
migration,2018,agency,Agency,AD,by_outlet,96.4286,27,28
migration,2019,agency,Agency,AD,by_outlet,97.7011,85,87
migration,2020,agency,Agency,AD,by_outlet,100.0,120,120
migration,2021,agency,Agency,AD,by_outlet,100.0,127,127
migration,2022,agency,Agency,AD,by_outlet,99.6689,301,302
migration,2023,agency,Agency,AD,by_outlet,94.695,357,377
migration,2014,conflict,Conflict,FD,by_outlet,66.6667,2,3
migration,2015,conflict,Conflict,FD,by_outlet,77.2727,17,22
migration,2016,conflict,Conflict,FD,by_outlet,82.7586,24,29
migration,2017,conflict,Conflict,FD,by_outlet,84.6154,11,13
migration,2018,conflict,Conflict,FD,by_outlet,100.0,14,14
migration,2019,conflict,Conflict,FD,by_outlet,66.6667,2,3
migration,2020,conflict,Conflict,FD,by_outlet,83.3333,5,6
migration,2021,conflict,Conflict,FD,by_outlet,88.8889,8,9
migration,2022,conflict,Conflict,FD,by_outlet,79.4872,31,39
migration,2023,conflict,Conflict,FD,by_outlet,87.5,21,24
migration,2014,human_interest,Human Interest,FD,by_outlet,0.0,0,3
migration,2015,human_interest,Human Interest,FD,by_outlet,22.7273,5,22
migration,2016,human_interest,Human Interest,FD,by_outlet,13.7931,4,29
migration,2017,human_interest,Human Interest,FD,by_outlet,38.4615,5,13
migration,2018,human_interest,Human Interest,FD,by_outlet,7.1429,1,14
migration,2019,human_interest,Human Interest,FD,by_outlet,33.3333,1,3
migration,2020,human_interest,Human Interest,FD,by_outlet,66.6667,4,6
migration,2021,human_interest,Human Interest,FD,by_outlet,55.5556,5,9
migration,2022,human_interest,Human Interest,FD,by_outlet,30.7692,12,39
migration,2023,human_interest,Human Interest,FD,by_outlet,16.6667,4,24
migration,2014,economic,Economic,FD,by_outlet,100.0,3,3
migration,2015,economic,Economic,FD,by_outlet,54.5455,12,22
migration,2016,economic,Economic,FD,by_outlet,51.7241,15,29
migration,2017,economic,Economic,FD,by_outlet,84.6154,11,13
migration,2018,economic,Economic,FD,by_outlet,50.0,7,14
migration,2019,economic,Economic,FD,by_outlet,100.0,3,3
migration,2020,economic,Economic,FD,by_outlet,66.6667,4,6
migration,2021,economic,Economic,FD,by_outlet,66.6667,6,9
migration,2022,economic,Economic,FD,by_outlet,66.6667,26,39
migration,2023,economic,Economic,FD,by_outlet,70.8333,17,24
migration,2014,deservingness,Deservingness,FD,by_outlet,33.3333,1,3
migration,2015,deservingness,Deservingness,FD,by_outlet,63.6364,14,22
migration,2016,deservingness,Deservingness,FD,by_outlet,34.4828,10,29
migration,2017,deservingness,Deservingness,FD,by_outlet,53.8462,7,13
migration,2018,deservingness,Deservingness,FD,by_outlet,28.5714,4,14
migration,2019,deservingness,Deservingness,FD,by_outlet,0.0,0,3
migration,2020,deservingness,Deservingness,FD,by_outlet,50.0,3,6
migration,2021,deservingness,Deservingness,FD,by_outlet,55.5556,5,9
migration,2022,deservingness,Deservingness,FD,by_outlet,51.2821,20,39
migration,2023,deservingness,Deservingness,FD,by_outlet,41.6667,10,24
migration,2014,responsibility,Responsibility,FD,by_outlet,66.6667,2,3
migration,2015,responsibility,Responsibility,FD,by_outlet,86.3636,19,22
migration,2016,responsibility,Responsibility,FD,by_outlet,79.3103,23,29
migration,2017,responsibility,Responsibility,FD,by_outlet,69.2308,9,13
migration,2018,responsibility,Responsibility,FD,by_outlet,85.7143,12,14
migration,2019,responsibility,Responsibility,FD,by_outlet,66.6667,2,3
migration,2020,responsibility,Responsibility,FD,by_outlet,100.0,6,6
migration,2021,responsibility,Responsibility,FD,by_outlet,100.0,9,9
migration,2022,responsibility,Responsibility,FD,by_outlet,74.359,29,39
migration,2023,responsibility,Responsibility,FD,by_outlet,91.6667,22,24
migration,2014,humanitarian,Humanitarian,FD,by_outlet,0.0,0,3
migration,2015,humanitarian,Humanitarian,FD,by_outlet,36.3636,8,22
migration,2016,humanitarian,Humanitarian,FD,by_outlet,20.6897,6,29
migration,2017,humanitarian,Humanitarian,FD,by_outlet,15.3846,2,13
migration,2018,humanitarian,Humanitarian,FD,by_outlet,21.4286,3,14
migration,2019,humanitarian,Humanitarian,FD,by_outlet,0.0,0,3
migration,2020,humanitarian,Humanitarian,FD,by_outlet,66.6667,4,6
migration,2021,humanitarian,Humanitarian,FD,by_outlet,66.6667,6,9
migration,2022,humanitarian,Humanitarian,FD,by_outlet,61.5385,24,39
migration,2023,humanitarian,Humanitarian,FD,by_outlet,16.6667,4,24
migration,2014,security,Security,FD,by_outlet,66.6667,2,3
migration,2015,security,Security,FD,by_outlet,45.4545,10,22
migration,2016,security,Security,FD,by_outlet,51.7241,15,29
migration,2017,security,Security,FD,by_outlet,84.6154,11,13
migration,2018,security,Security,FD,by_outlet,78.5714,11,14
migration,2019,security,Security,FD,by_outlet,33.3333,1,3
migration,2020,security,Security,FD,by_outlet,0.0,0,6
migration,2021,security,Security,FD,by_outlet,55.5556,5,9
migration,2022,security,Security,FD,by_outlet,41.0256,16,39
migration,2023,security,Security,FD,by_outlet,45.8333,11,24
migration,2014,policy,Policy,FD,by_outlet,100.0,3,3
migration,2015,policy,Policy,FD,by_outlet,90.9091,20,22
migration,2016,policy,Policy,FD,by_outlet,96.5517,28,29
migration,2017,policy,Policy,FD,by_outlet,100.0,13,13
migration,2018,policy,Policy,FD,by_outlet,100.0,14,14
migration,2019,policy,Policy,FD,by_outlet,100.0,3,3
migration,2020,policy,Policy,FD,by_outlet,100.0,6,6
